id,name,sponsor,event,venue,place,city_state,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count,date_orig,decade
12923,Unknown Menu,ALBEMARLE HOTEL,MENU,COMMERCIAL,"MADISON SQUARE, WEST, NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; COL; 6X8.5;,,A LA CARTE PRICED MENU; HOTEL SEAL ON COVER;,1900-2026,,,1900-02-22,Albemarle Hotel,,Dollars,$,complete,4,259,1900-02-22,1900
12927,Unknown Menu,MANHATTAN HOTEL,LUNCHEON CARTE DU JOUR,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",BROADSIDE; ILLUS; 6X9.5;,,A LA CARTE PRICED MENU; HOTEL SEAL AT TOP OF MENU;,1900-2032,,,1900-02-22,Manhattan Hotel,,Dollars,$,complete,2,128,1900-02-22,1900
12960,Unknown Menu,HOTEL MARLBOROUGH,CAFE BREAKFAST,COMMERCIAL,"[66TH ST AND BROADWAY,NEW YORK,NY]","NEW YORK, NY",CARD;ILL;COL;4X5.5;,DAILY;,6 COURSE BREAKFAST FOR 50 CENTS;,1900-2239,,,1900-03-02,Hotel Marlborough,,,,complete,2,19,1900-03-02,1900
12961,Unknown Menu,HOTEL MARIE ANTOINETTE,LUNCH,COMMERCIAL,"66TH ST AND BROADWAY,NEW YORK,NY","NEW YORK, NY",CARD;ILL;COL;6.5X8.75;,DAILY;,COAT OF ARMS,1900-2240,,,1900-03-02,Hotel Marie Antoinette,,Dollars,$,complete,2,81,1900-03-02,1900
12974,Unknown Menu,MARIE ANTOINETTE HOTEL,LUNCHEON,COMMERCIAL,"66TH ST & B'WAY, NY","NEW YORK, NY",BROADSIDE; HOTEL EMBLEM; 4.25 X 7.5;,,SEPARATE PRICES FOR EACH ITEM;,1900-2469,,,1900-03-14,Marie Antoinette Hotel,,Dollars,$,complete,2,82,1900-03-14,1900
12975,Unknown Menu,MARIE ANTOINETTE HOTEL,DINNER,COMMERCIAL,66TH ST. & BWAY NY,"NEW YORK, NY",BROADSIDE; HOTEL EMBLEM; GOLD TRIM; 6.5 X 9;,,EVERY ITEM PRICED SEPARATELY;,1900-2470,,,1900-03-14,Marie Antoinette Hotel,,Dollars,$,complete,2,121,1900-03-14,1900
12992,Unknown Menu,McGOWN'S PASS TAVERN,DAILY,COMMERCIAL,"CENTRAL PARK,NEW YORK,NY","NEW YORK, NY",CARD;7X11;,DAILY;,MANY ENTRIES BY HAND ON PRINTED MENU;WINE LIST;DATE IN OTHER HANDWRITTING;,1900-1085,,,1900-02-15,Mcgown's Pass Tavern,,Dollars,$,complete,2,282,1900-02-15,1900
13002,Unknown Menu,NEW YORK ALUMNI ASSOCIATION OF THE PHILLIPS EXETER ACADEMY,18TH ANNUAL DINNER,EDUC;,"MANHATTAN HOTEL, NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; COL; 5X8;,ANNIVERSARY;,INCLUDES OFFICERS 189901900 AND EXECUTIVE COMMITTEE; SCHOOL SEAL ON BACK COVER;,1900-2745,,,1900-04-10,New York Alumni Association Of The Phillips Exeter Academy,,,,complete,4,18,1900-04-10,1900
13005,Unknown Menu,BATTERY PARK HOTEL,DINNER,COMMERCIAL,"NEW YORK CITY, NY","NEW YORK, NY",FOLDER; ILLUS; 4.5 X 7.5;,,PRICED WINE LIST; DRAWING OF HOTEL; POINTS OF INTEREST WITH DISTANCES FROM BATTERY PARK;,1900-2757,,,1900-04-11,Battery Park Hotel,,Dollars,$,complete,4,130,1900-04-11,1900
13006,Unknown Menu,PHILITSCIKOMA,LUNCHEON,COMMERCIAL,"HOTEL SAVOY, NES YORK, [NY];","NEW YORK, NY",FOLDER; 3.0X3.0;,,MENU IN FRENCH;,1900-3077,,,1900-05-03,Philitscikoma,,,,complete,4,14,1900-05-03,1900
13009,Unknown Menu,BAPTIST SOCIAL UNION OF NEW YORK,[DINNER],RELIG;,"HOTEL MANHATTAN, NEW YORK, [NY];","NEW YORK, NY",CARD; 4.75X6.75;,,,1900-3087,,,1900-05-03,Baptist Social Union Of New York,,,,complete,2,19,1900-05-03,1900
13012,Unknown Menu,HOTEL MANHATTAN,[DINNER],COMMERCIAL,"NEW YORK, [NY]","NEW YORK, NY",CARD: 3.25X6.25;,,,1900-3092,,,1900-05-04,Hotel Manhattan,,,,complete,2,20,1900-05-04,1900
13013,Unknown Menu,HOTEL SAVOY,CAFE/HALF PORTION BREAKFAST,COMMERCIAL,FIFTH AVENUE & FIFTY-NINTH STREET;,"NEW YORK, NY",CARD; COL; 5.5X7.25;,,PRICED MENU; DATE HAND-WRITTEN [BY FEB?]; PRINTED IN GREEN; CREST WITH EAGLE;,1900-3093,,,1900-05-04,Hotel Savoy,,Dollars,$,complete,2,100,1900-05-04,1900
13032,Unknown Menu,SHERMAN SQUARE HOTEL,LUNCH,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; ILLUS; COL; 4.75X6.75;,,TABLE D'HOTE MENU; HOTEL SEAL AT TOP OF MENU;,1900-2278,,,1900-03-04,Sherman Square Hotel,,,,complete,2,31,1900-03-04,1900
13047,Unknown Menu,NEW YORK BOARD OF EDUCATION,DINNER COMMEMORATING THE OPENING OF THE NEW HALL OF THE BOARD OF EDUCATION,EDUC;,"DELMONICO'S, NEW YORK, NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 6.75X8.25;,COMPLIMENTARY/TESTIMONIAL,FRENCH; LISTS WINES SERVED WITH INDIVIDUAL COURSES; GUESTS LISTED; BOARD OF EDUCATION MEMBERS INCLUDED; SILK RIBBON ATTACHMENTS;,1900-2049,,,1900-02-22,New York Board Of Education,,,,complete,8,32,1900-02-22,1900
13058,Unknown Menu,SOCIETY OF THE CINCINNATI IN THE STATE OF NEW JERSEY,WASHINGTON'S BIRTHDAY DINNER,PATR;,"WALDORF ASTORIA, THE, [NY,NY]","NEW YORK, NY",BOOKLET; ILLUS; CO; 8 X 10;,PATRIOTIC HOLIDAY;,"FRENCH; DRAWING OF WASHINGTON AT TRENTON, NJ OF DECMBER 26, 1776; MADAL SUSPENDED FROM BLUE RIBBON;",1900-2074,,,1900-02-22,Society Of The Cincinnati In The State Of New Jersey,,,,complete,8,19,1900-02-22,1900
13069,Unknown Menu,MILLS HOTEL RESTAURANT,DAILY MENU,COMMERCIAL,"BLEECKER, THOMPSON AND SULLIVAN STREETS","NEW YORK, NY",CARD; 3.75 X 6;,,21 MEAL TICKETS MAY BE BOUGHT FOR $3.00; TABLE D'HOTE MENU;,1900-2078,,,1900-02-05,Mills Hotel Restaurant,,,,complete,2,53,1900-02-05,1900
13073,Unknown Menu,MARIE ANTOINETTE HOTEL,LUNCHEON,COMMERCIAL,66TH ST. & BWAY NY,"NEW YORK, NY",BROADSIDE; ILLUS; GOLD TRIM; 4.5 X 7.5;,DAILY,PRICES INCLUDED;,1900-2086,,,1900-02-23,Marie Antoinette Hotel,,Dollars,$,complete,2,84,1900-02-23,1900
13078,Unknown Menu,HOTEL MARIE ANTOINETTE,LUNCHEON,COMMERCIAL,"66TH ST. AND BROADWAY;NEW YORK,NY","NEW YORK, NY",CARD;ILL;COL;4.75X7.5;,DAILY;,COAT OF ARMS IN UPPER LEFT;,1900-2108,,,1900-02-24,Hotel Marie Antoinette,,Dollars,$,complete,2,82,1900-02-24,1900
13107,Unknown Menu,HOTEL COLOMBO,DAILY MENU,COMMERCIAL,"149 BLEECKER STREET, NEW YORK","NEW YORK, NY",BROADSIDE; 5.5 X 11;,,"TYPED; DATE NOTED BY HAND;COUNTRY RESORT, WHITE HOUSE HOTEL, FORT WADSWORTH S.I. NOTED;",1900-2303,,,1900-02-06,Hotel Colombo,,Dollars,$,complete,2,26,1900-02-06,1900
13108,Unknown Menu,HOTEL COLOMBO,TABLE D'HOTE DINNER,COMMERCIAL,"149 BLEECKER STREET, NEW YORK","NEW YORK, NY",BROADSIDE; 5.5 X 11;,,"PINT OF CLARET INCLUDED; TYPED; DATE NOTED BY HAND;COUNTRY RESORT, WHITE HOUSE HOTEL, FORT WADSWORTH S.I. NOTED;",1900-2304,,,1900-02-06,Hotel Colombo,,,,complete,2,10,1900-02-06,1900
13111,Unknown Menu,FRANCES ECKMAN & ARTHUR HERZOG,WEDDING DINNER,SOC;,DELMONICO'S NY,"NEW YORK, NY",CARD; GOLD DECORATION; 3 X 6;,RITE,MENU IN FRENCH;,1900-2322,,,1900-03-06,Frances Eckman & Arthur Herzog,,,,complete,2,23,1900-03-06,1900
13119,Unknown Menu,HOTEL MAJESTIC,BREAKFAST,COMMERCIAL,"NEW YORK, [NY];","NEW YORK, NY",CARD; 5.5X8.5;,,"LOGO PRINTED IN PURPLE:  LION AND BULL RAMPANT, SHIELD WITH ""MAJESTIC"" ON DIAGONAL, SURMOUNTED WITH CROWN;",1900-2537,,,1900-03-21,Hotel Majestic,,Dollars,$,complete,2,118,1900-03-21,1900
13120,Unknown Menu,HOTEL MANHATTAN,CARTE DU JOUR/DINNER,COMMERCIAL,"MADISON AVE & 42ND ST., NEW YORK, [NY];","NEW YORK, NY",CARD; 6.0X9.5;,,,1900-2538,,,1900-03-21,Hotel Manhattan,,Dollars,$,complete,2,177,1900-03-21,1900
13121,Unknown Menu,HOTEL GRENOBLE/WARREN LELAND JR.,LUNCH;,COMMERCIAL,"NEW YORK, [NY];","NEW YORK, NY",BROADSHEET; 7.0X11.0;,,"PALE BUFF CARD WITH GARLAND BORDER AND NAME OF HOTEL PRINTED IN PINK; PRICED WINE LIST; NOTATION:; ""WESTERN UNION TELEGRAPH, LONG DISTANCE AND LOCAL TELEPHONE IN READING ROOM. CIGARS AND NEWS STAND IN MAIN OFFICE.""",1900-2539,,,1900-03-21,Hotel Grenoble/Warren Leland Jr.,,Dollars,$,complete,2,274,1900-03-21,1900
13122,Unknown Menu,HOTEL MAJESTIC,DINNER,COMMERCIAL,"CENTRAL PARK WEST, 72ND & 71ST STS., NEW YORK, [NY];","NEW YORK, NY",CARD; 6.75X11.0;,,,1900-2540,,,1900-03-21,Hotel Majestic,,Dollars,$,complete,2,174,1900-03-21,1900
13127,Unknown Menu,PUTNAM HOUSE,DINNER,CAM;,"NEW YOK, NY","NEW YORK, NY",CARD; 4.5 X 7.25;,,TABLE D'HOTE DINNER INCLUDING WINE; A LA CARTE MENU AS WELL;,1900-1126,,,1900-02-17,Putnam House,,Dollars,$,complete,2,26,1900-02-17,1900
13134,Unknown Menu,ALPHA KAPPA PHI,DINNER,SOC;,HOTEL MANHATTAN [NY],"NEW YORK, NY",CARD; 4.5 X 7;,ANNIVERSARY;,,1900-2787,,,1900-04-14,Alpha Kappa Phi,,,,complete,2,17,1900-04-14,1900
13136,Unknown Menu,MURRAY HILL HOTEL,BREAKFAST,COMMERCIAL,"(NEW YORK,NY)","NEW YORK, NY",CARD;ILL;COL;4.25X6.5;,EASTER;,PRESENTED BY CATHARINE B.ALSOP LEFFINGWELL WRITTEN ON BACK;,1900-2791,,,1900-04-15,Murray Hill Hotel,,Dollars,$,complete,2,55,1900-04-15,1900
13154,Unknown Menu,REFORM CLUB,CARTE DU JOUR,COMMERCIAL,"[NEW YORK,NY]","NEW YORK, NY",CARD;6X10;,DAILY;,NEW YORK CITY HANDWRITTEN BY FB;TWO NAMES AND DATE 12TH OF FEBRUARY 1901 HANDWRITTEN ON BACK OF MENU;,1900-3247,,,1900-05-12,Reform Club,,Dollars,$,complete,2,85,1900-05-12,1900
13155,Unknown Menu,BLOTTNER'S CAFE & RESTAURANT,BILL OF FARE,COMMERCIAL,"178 BROADWAY, NY","NEW YORK, NY",BROADSIDE; 6 X 9.25;,DAILY,MENU ALL HANDWRITTEN; WINE LIST & PRICES ON BORDER;,1900-2340,,,1900-03-07,Blottner's Cafe & Restaurant,,Dollars,$,complete,2,38,1900-03-07,1900
13166,Unknown Menu,HOTEL GRENOBLE,CARTE DU JOUR;,COMMERCIAL,"NEW YORK, [NY];","NEW YORK, NY",BROADSHEET; 6.0X9.0;,,"PALE BUFF CARD; PRICED WINE LIST; NOTATION:; ""WESTERN UNION TELEGRAPH, LONG DISTANCE AND LOCAL TELEPHONE IN READING ROOM. CIGARS AND NEWS STAND IN MAIN OFFICE.""",1900-2542,,,1900-03-21,Hotel Grenoble,,Dollars,$,complete,2,300,1900-03-21,1900
13175,Unknown Menu,CRISTOFORO COLOMBO RESTAURANT,BILL OF FARE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",BROADSIDE; 7X12;,,ITALIAN; ALL ITEMS 5C AND 10C; [DATE INFO SUPPLIED BY FEB]; SPECIAL ITEMS HANDWRITTEN;,1900-2574,,,1900-03-25,Cristoforo Colombo Restaurant,,,,complete,2,50,1900-03-25,1900
13196,Unknown Menu,NEW YORK SOCIETY OF THE ORDER OF THE FOUNDERS AND PATRIOTS OF AMERICA,DINNER,PATR;,SHERRY'S [NY],"NEW YORK, NY",CARD; 4 X 7;,SOC;,PRICED WINE LIST GLUED TO BACK OF MENU;,1901-1277,,,1901-05-13,New York Society Of The Order Of The Founders And Patriots Of America,,Dollars,$,complete,2,52,1901-05-13,1900
13202,Unknown Menu,XIII CLUB,189TH REGULAR DINNER,SOC;,"CENTRAL RESTAURANT, 143 LIBERTY STREET, [NEW YORK, NY];","NEW YORK, NY",CARD; ILLUS; 4.5X7.0;,,"ILLUS, SKELETON SMOKING A PIPE SITTING WITHIN THE CURVE OF THE ""C"" IN XIII CLUB, BANNER WITH ""MORITURI TE SALUTAMUS""; ITEMS IN THE MENU NUMBERED I THROUGH XIII;",1900-3884,,,1900-07-13,Xiii Club,,,,complete,2,15,1900-07-13,1900
13276,Unknown Menu,(ENGINEERS CLUB),DINNER,[PROF],"[374 FIFTH AVENUE, NY, NY]","NEW YORK, NY",CARD; 4.5 X 7;,,"HANDWRITTEN; LIMITED MENU; LOGO IN RED ""EC"" BRACKETED INFORMATION DERIVED FROM 1900-4300 WRITTEN BY FEB;",1900-4294,,,1900-09-05,Engineers Club,,,,complete,2,8,1900-09-05,1900
13279,Unknown Menu,ENGINEERS CLUB,DAILY MENU,PROF;,"374 FIFTH AVENUE, [NY,NY]","NEW YORK, NY",CARD; 7 X 10;,,"SPONSOR AND PLACE HANDWRITTEN BY FEB;PARTIALLY HANDWRITTEN; PRICED MENU; LOGO ""EC"";",1900-4300,,,1900-09-05,Engineers Club,,Dollars,$,complete,2,194,1900-09-05,1900
13354,Unknown Menu,HOTEL PABST,CHRISTMAS DINNER,COMMERCIAL,"BROADWAY  AND 42ND STREET, NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 6.5 X 9.25,RELIGIOUS HOLIDAY,PRICED MENU MORE OR LESS LIKE A DAILY MENU; FESTIVELY DRESSED WOMAN ON COVER; SMALL CALENDAR FOR 1901 AFFIXED TO COVER; WHITE CORD;,1900-5136,,,1900-12-25,Hotel Pabst,,Dollars,$,complete,4,194,1900-12-25,1900
13355,Unknown Menu,DAKOTA; THE,CHRISTMAN DINNER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",BOOKLET; ILLUS; COL; 6.25 X 9;,RELIGIOUS HOLIDAY,ILLUSTRATION OF HOLLY BERRIES ON COVER; PHOTOGRAPH OF FIREPLACE INSIDE;,1900-5137,,,1900-12-25,Dakota; The,,,,complete,8,48,1900-12-25,1900
13356,Unknown Menu,HOTEL SAVOY,CHRISTMAS DINNER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; COL; ILLUS; 6 X 8;,RELIGIOUS HOLIDAY,ILLUSTRATION OF SANTA CLAUS AND HOLLY WREATH;,1900-5138,,,1900-12-25,Hotel Savoy,,,,complete,2,70,1900-12-25,1900
13440,Unknown Menu,EDWARD F. LANG'S LADIES' AND GENT'S LUNCH ROOM AND RESTAURANT;,BREAKFAST/SUPPER/LUNCH,COMMERCIAL,"139 EIGHTH STREET, BET. BROADWAY AND 4TH AVE., NEW YORK, [NY];","NEW YORK, NY",FOLDER; 6.75X10.5;,,"PRINTED MENU ON LEFT SIDE FOR BREAKFAST AND SUPPER; RIGHT SIDE LUNCH MENU PARTLY TYPEWRITTEN, PARTLY PRINTED",1900-3713,,,1900-06-23,Edward F. Lang's Ladies' And Gent's Lunch Room And Restaurant;,,Dollars,$,complete,4,131,1900-06-23,1900
13462,Unknown Menu,MAISON DRIENNE,DINNER,,"50 WEST 17TH STREET, NYC","NEW YORK, NY",CARD; ILLUS; 5.5 X 7;,,"MENU EMBOSSED WITH NAME OF RESTAURANT . CHERUBS, WINE; WORDS TOUJOURS LAVANT, ALWAYS AHEAD;",1901-1574,,,1901-06-08,Maison Drienne,,,,complete,2,11,1901-06-08,1900
13484,Unknown Menu,CENTRAL RESTAURANT,BUSINESS MEN'S LUNCH,COMMERCIAL,"143 LIBERTY STREET, NY","NEW YORK, NY",CARD; 4.5 X 5.75;,,TABLE D'HOTE DINNER; PRICED AT 35 CENTS AND SERVED FROM 11 A.M TO 3 P.M.; BLUE PAPER;,1900-3378,,,1900-05-23,Central Restaurant,,,,complete,2,11,1900-05-23,1900
13541,Unknown Menu,COLONNADE RESTAURANT,NEW YEARS EVE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; 3.25X5.75;,SECULAR HOLIDAY;,EMBOSSED DESIGN ON COVER;,1900-5195,,,1900-12-31,Colonnade Restaurant,,,,complete,4,21,1900-12-31,1900
13544,Unknown Menu,FIFTH AVENUE HOTEL,BREAKFAST,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; 5.5X4;,,"TABLE D'HOTE MENU; ON FRONT COVER: ""HITCHCOCK, DARLING & CO;"" ON BACK COVER: SITE OF FIFTH AVENUE HOTEL - 1852;",1901-1157,,,1901-05-06,Fifth Avenue Hotel,,,,complete,3,102,1901-05-06,1900
13547,Unknown Menu,CHILDS' LUNCH ROOM,DAILY MENU,COMMERCIAL,"130 BROADWAY, [NEW YORK]","NEW YORK, NY",CARD; COL; 6 X 10.25;,,PINK STOCK; MENU FOR LADIES' DINING ROOM;,1901-1173,,,1901-01-01,Childs' Lunch Room,,Dollars,$,complete,2,71,1901-01-01,1900
13548,Unknown Menu,NORTH CAROLINA SOCIETY OF NEW YORK,ANNUAL DINNER,SOC;,WALDORF-ASTORIA HOTEL,"NEW YORK, NY",BOOKLET;  7 X 6;,ANNUAL,"MENU IN FRENCH; OFFICERS LISTED;MUSIC PROGRAM INCLUDED;COPY OF DECLARATION OFINDEPENDENCE ,SIGNED MAY 20,1775 INCLUDED;",1901-1357,,,1901-05-20,North Carolina Society Of New York,,,,complete,16,20,1901-05-20,1900
13554,Unknown Menu,RECTOR'S,SUPPER,COMMERCIAL,"B'WAY & 44ST.,NY","NEW YORK, NY",FOLDER; GOLD FIGURE; COL; 6.75 X .5;,DAILY,ALL ITEMS PRICED; COMPLETE WINE LIST INCLUDED;,1901-1363,,,1901-05-20,Rector's,,Dollars,$,complete,4,181,1901-05-20,1900
13565,Unknown Menu,GEYER'S DAIRY RESTAURANT,BILL OF FARE,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; 5.5X9;,,SPECIALS HANDWRITTEN; DECORATIVE BORD,1901-1386,,,1901-05-22,Geyer's Dairy Restaurant,,Dollars,$,complete,8,211,1901-05-22,1900
13583,Unknown Menu,HOTEL MANHATTAN,THANKSGIVING LUNCH,COMMERCIAL,"MADISON AVE & 42ND ST,NY","NEW YORK, NY",CARD;ILLUS;6X9.5;,SECULAR HOLIDAY;,,1900-4946,,,1900-11-29,Hotel Manhattan,,Dollars,$,complete,2,123,1900-11-29,1900
13584,Unknown Menu,HOTEL MANHATTAN,THANKSGIVING DINNER,COMMERCIAL,"MADISON AVE & 42ND ST,NY","NEW YORK, NY",CARD;ILLUS;6X9.5;,SECULAR HOLIDAY;,,1900-4947,,,1900-11-29,Hotel Manhattan,,Dollars,$,complete,2,180,1900-11-29,1900
13585,Unknown Menu,A.M. SWEET & SON HOTEL & RESTAURANT,MENU,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; 7X12;,,"A LA CARTE MENU; ""NOTICE-IT IS UNNECESSARY TO FEE THE WAITER,"" COCKTAILS: 15CENTS/2 FOR 25 CENTS;""",1901-1000,,,1901-04-26,A.M. Sweet & Son Hotel & Restaurant,,Dollars,$,complete,4,321,1901-04-26,1900
13586,Unknown Menu,ASTOR HOUSE,LUNCHEON,COMMERCIAL,"(NEW YORK, NY?)","NEW YORK, NY",FOLDER; ILLUS; COL; 7X11;,,A LA CARTE MENU; INCLUDES PRICED WINE & LIQUOR LIST;  PHOTO OF HOTEL ON COVER;,1901-1002,,,1901-04-26,Astor House,,Dollars,$,complete,4,419,1901-04-26,1900
13587,Unknown Menu,ASTOR HOUSE,DINNER,COMMERCIAL,"(NEW YORK, NY?)","NEW YORK, NY",FOLDER; ILLUS; COL; 7X11;,,A LA CARTE MENU; INCLUDES PRICED WINE & LIQUOR LIST;  PHOTO OF HOTEL ON COVER;,1901-1003,,,1901-04-26,Astor House,,Dollars,$,complete,4,545,1901-04-26,1900
13588,Unknown Menu,COSMOPOLITAN HOTEL,LUNCH MENU,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; 7.5X12.5;,DAILY;,A LA CARTE MENU; INCLUDES PRICED WINE & LIQUOR LIST; PHOTO OF HOTEL ON COVER;,1901-1004,,,1901-04-26,Cosmopolitan Hotel,,Dollars,$,complete,4,475,1901-04-26,1900
13589,Unknown Menu,HERALD SQUARE HOTEL,DINNER,COMMERCIAL,"(NEW YORK, NY?)","NEW YORK, NY",CARD; ILLUS; COL; 7X11.5;,DAILY;,A LA CARTE MENU; HOTEL EMBLEM AT TOP;,1901-1008,,,1901-04-26,Herald Square Hotel,,Dollars,$,complete,2,257,1901-04-26,1900
13590,Unknown Menu,CIGAR LEAF TOBACCO BOARD OF TRADE OF THE UNITED STATES,BANQUET IN HONOR OF THE THIRD ANNUAL CONVENTION OF ABOVE,COMMERCIAL,WALDORF-ASTORIA [NEW YORK],"NEW YORK, NY",CARD; ILLUS; COL; 4.5 X 7;,SOC;,"MENU IN FRENCH; WINES; ILLUSTRATION OF RED DEVIL IN MENU HEADING OF ""WHAT THE (DEVIL'S) FOR DINNER;",1901-1180,,,1901-05-08,Cigar Leaf Tobacco Board Of Trade Of The United States,,,,complete,2,27,1901-05-08,1900
13593,Unknown Menu,SPHNX CLUB,FORTIETH DINNER,SOC(?):,WALDORF-ASTORIA,"NEW YORK, NY",CARD; 4.25 X 6.25;,ANNIVERSARY;,"MANHATTAN COCKTAILS, WINES; LOGO;",1901-1182,,,1901-05-08,Sphinx Club,,,,complete,2,13,1901-05-08,1900
13597,Unknown Menu,HOTEL ST. ANDREW,BREAKFAST,COMMERCIAL,"NEW YORK, [NY]","NEW YORK, NY",CARD; 6.25X9.75;,,PRINTED MENU WITH SOME ITEMS INSERTED WITH RED INK; DATE HAND-WRITTEN [FEB?];,1900-3753,,,1900-06-29,Hotel St. Andrew,,Dollars,$,complete,2,143,1900-06-29,1900
13619,Unknown Menu,HARLOW & KUCHLIN RESTAURANT OYSTER & CHOP HOUSE,MENU,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; 7X11;,DAILY;,A LA CARTE MENU; INCLUDES PRICED WINE & LIQUOR LIST;,1901-1009,,,1901-04-26,Harlow & Kuchlin Restaurant Oyster & Chop House,,Dollars,$,complete,4,476,1901-04-26,1900
13621,Unknown Menu,ROGERS'RESTAURANT,TABLE D'HOTE DINNER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 5.5X7;,DAILY;,"""WITH WINE-50 CENTS;""",1901-1011,,,1901-04-26,Rogers'restaurant,,Dollars,$,complete,2,13,1901-04-26,1900
13622,Unknown Menu,ROGERS' CHOP HOUSE AND RESTAURANT,MENU,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; 6.75X11;,DAILY;,A LA CARTE PRICED MENU; INCLUDES PRICED WINE & LIQUOR LIST;,1901-1012,,,1901-04-26,Rogers' Chop House And Restaurant,,Dollars,$,complete,4,320,1901-04-26,1900
13623,Unknown Menu,E.B. ORCUTT RESTAURANT AND CAFE,MENU,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",FOLDER; 7X11;,DAILY;,"A LA CARTE MENU; ""BREAKFAST 7-11 AM; DINNER 11 AM-5 PM; SUPPER 5-7 PM;  EVENING DINNER 5:30-7:30PM;"" INCLUDES PRICED WINE & LIQUOR LIST;",1901-1013,,,1901-04-26,E.B. Orcutt Restaurant And Cafe,,Dollars,$,complete,4,303,1901-04-26,1900
13624,Unknown Menu,PROCTOR'S CAFE,LUNCH,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 7X11;,,A LA CARTE LUNCH MENU; INCLUDES EXTENSIVE PRICED WINE & LIQUOR LIST; STREET ADDRESS SUPPLIED BY FEB;,1901-1014,,,1901-04-26,Proctor's Cafe,,Dollars,$,complete,2,366,1901-04-26,1900
13625,Unknown Menu,PROCTOR'S CAFE,DINNER,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; 7X11;,,A LA CARTE LUNCH MENU; INCLUDES EXTENSIVE PRICED WINE & LIQUOR LIST; STREET ADDRESS SUPPLIED BY FEB;,1901-1015,,,1901-04-26,Proctor's Cafe,,Dollars,$,complete,2,377,1901-04-26,1900
13626,Unknown Menu,NEW YORK PRESS CLUB,MENU,PROF;,"NEW YORK, NY","NEW YORK, NY",FOLDER; ILLUS; COL; 6.5X8.5;,DAILY;,A LA CARTE MENU; INCLUDES PRICED WINE LIST; BORDER ON MENU;,1901-1021,,,1901-04-26,New York Press Club,,Dollars,$,complete,4,295,1901-04-26,1900
13628,Unknown Menu,HERALD SQUARE HOTEL,LUNCHEON,COMMERCIAL,"NEW YORK, NY","NEW YORK, NY",CARD; ILLUS; COL; 5.5X9.25;,DAILY;,A LA CARTE MENU; HOTEL EMBLEM AT TOP;,1901-1023,,,1901-04-26,Herald Square Hotel,,Dollars,$,complete,2,134,1901-04-26,1900
13680,Unknown Menu,MILLS HOTEL RESTAURANT,DINNER,COMMERCIAL,"BLEECKER, THOMPSON AND SULLIVAN STREETS, [NEW YORK]","NEW YORK, NY",BROADSHEET; ILLUS; 4.25 X 8;,DAILY MENU,NOTE THAT AT 15 CENTS THE MEALS  MEET THE QUALITY OF MEALS PRICED AT 35 CENTS; PHOTOGRAPHS OF DINING ROOM ON FRONT AND BAKC;,1900-4792,,,1900-10-24,Mills Hotel Restaurant,,,,complete,2,21,1900-10-24,1900
13806,Unknown Menu,HAAN'S,DAILY MENU,COMMERCIAL,"PARK ROW, [NY]","NEW YORK, NY",FOLDER; ILLUS; 5.5 X 7;,,PRICED MENU; ILLUSTRATION OF PARK ROW BUILDING;,1901-1046,,,1901-04-01,Haan's,,Dollars,$,complete,4,138,1901-04-01,1900
13810,Unknown Menu,UNION SQUARE HOTEL,DAILY MENU,COMMERCIAL,[NYC],"NEW YORK, NY",FOLDER; 7 X 11;,,PRICED MENU;,1901-1054,,,1901-04-27,Union Square Hotel,,Dollars,$,complete,4,243,1901-04-27,1900
13813,Unknown Menu,DAVID CAFE AND RESTAURANT,DINNER,COMMERCIAL,69 LIBERTY STREET [NYC],"NEW YORK, NY",FOLDER; 6 X 9.75;,,PRICED MENU; PRICED WINE LIST;,1901-1058,,,1901-04-27,David Cafe And Restaurant,,Dollars,$,complete,4,281,1901-04-27,1900
13814,Unknown Menu,DAVID LUNCH COUNTER,DINNER,COMMERCIAL,69 LIBERTY STREET [NYC],"NEW YORK, NY",CARD; 5.5 X 9.25;,,PRICED MENU;,1901-1059,,,1901-04-27,David Lunch Counter,,Dollars,$,complete,2,72,1901-04-27,1900
